,0,1,2,3,4,5,6
366,-,"['Gabriella De', 'Los Angeles']",-,"This is the story of Peter, a victim of Alzheimer's Disease, and of the lasting effects that this has on his wife and two children. The family's struggle to come to terms with this disease and of its profound impact on their family is the heart of this story.",7,dear dr. alois a.,2015
367,-,['Juli Camilo S'],['Juli Camilo S'],-,11,alas y neones,2015
368,,,,,,god bless the creators of yourself,2015
369,-,['Naike Anna Silipo'],-,-,-,io non sono grande,2015
370,-,Arthur Hermans,-,-,-,ilza,2015
371,-,Benjamin Rojo,-,-,-,la liberté,2015
372,-,Ruy Guerra,Ruy Guerra,"A detective receives a strange note under his apartment asking to go to a place named ""The Cat's Alley"" at a given hour. The clueless man goes to the place and awaits for someone who never shows up but somehow they have a control over his life time and again.",12,o crime do beco dos gatos,2015
373,-,Antonio Vilches,-,-,19,a la orilla,2015
374,7.1,Anu Menon,"['Atika Chohan', 'Anu Menon', 'James Ruzicka']","While visiting his comatose wife in the hospital, a serene old professor befriends a vibrant young woman whose husband has also fallen into a coma.",92,waiting,2015
375,-,Armand Ruhlman,-,"Paris, in the Spring. A woman strolls the sun-drenched environs of Paris as her thoughts contemplate life, heaven and hell.",6,he was an imposter,2015
376,-,['Mantegaftot Sileshi Siyoum'],['Mantegaftot Sileshi Siyoum'],-,6,gerreta,2015
377,,,,,,a better life,2015
378,-,Ciro Apicella,Ciro Apicella,-,-,peter pan museum,2015
379,7.1,Michael Graziano,Michael Graziano,"80 years ago antibiotics revolutionized medicine. Only now are we realizing the potentially catastrophic consequences of these miracle drugs. The question is: have we reached a point where we must save antibiotics to save ourselves? RESISTANCE uses interviews, archival material, ... Leer todo",72,resistance,2015
380,-,Armand Ruhlman,Alan Graubard,A poetic reflection on the Mississippi River in New Orleans.,10,louisiana purchase,2015
381,-,"['Mar Carmona', 'Jes Chorro']","['Jes Chorro', 'Paris Angel Par']",-,7,two days,2015
382,,,,,,le chemin,2015
383,6.7,Lino Meireles,Lino Meireles,"Claudinho is 15 years old and eager to grow up. Today he'll get a taste of ""maturity"" after riding with a trio of thirty-somethings. But none of them are yet ready to grow up, lost in a sort of late adolescence.",33,passeio,2015
384,-,Quimu Casalprim,Quimu Casalprim,-,10,hausen,2015
385,-,Francisco Bouzas,Francisco Bouzas,-,9,los locos no se ocultan,2015
386,-,Rémi Fréchette,Sophie Grech,-A psychologist confides in a priest to try to understand the meaning of a recurring dream he has about a patient.,6,elle avait l'air de sourire,2015
387,-,['Liju Thomas Thomas'],Kutty Martin,Ramaniyechiyude Namathil is a malayalam short film directed by Liju Thomas.,-,ramaniyechiyude namathil,2015
388,-,Prasanth Ankireddy,Korishetty Veena,-,10,kaanada kadalu,2015
389,-,['Juan Zuloaga Eslait'],['Juan Zuloaga Eslait'],-,8,sleepman,2015
390,-,Michael Demetriou,Michael Demetriou,"'You're listening to Rain City FM, where it never rains, only pours'. Telephone Me is the story of an unfaithful girlfriend, told from multiple view points through to its gruesome conclusion. It is a dark, atmospheric and honest look at the consequences of infidelity, and the int... Leer todo",15,telephone me,2015
391,,,,,,love forever,2015
392,-,Suumeet Darshan,"['Suumeet Darshan', 'Latesh Sharma']",-,-,real and digital,2015
393,-,Harrison Jeffs,Harrison Jeffs,-,7,free pizza,2015
394,-,"['Mustafa Kocoglu', 'Ridvan Yavuz']",Ridvan Yavuz,-,13,bir zamanlar bir köyde,2015
395,-,Fernanda Mariani,Fernanda Mariani,-,23,are you anywhere?,2015
396,3.1,Jadyn Ordhen,Dick Douglass,A man...A woman...A thriller.,7,hostage,2015
397,,,,,,let go,2015
398,-,Aditya Raghunandan,Aditya Raghunandan,-,10,perfect imperfections,2015
399,-,Erika Archaga,Erika Archaga,-,-,a+b=c,2015
400,6.0,"['St Caput', 'Lo Pottier']","['St Caput', 'Lo Pottier']",-,14,under my skin,2015
401,,,,,,labels,2015
402,,,,,,maría,2015
403,-,Jack Murtha,"['Charles Dickens', 'Jack Murtha']","Murry, a self obsessed teen who spends a large majority of time on the internet, is taken on a journey through his past, present, and future.",10,computer boy,2015
404,-,['Andr G Arzamendi'],['Andr G Arzamendi'],-,-,el dilema del erizo,2015
405,-,['Omkar R Pardeshi'],['Omkar R Pardeshi'],-,22,paid in full,2015
406,-,Darious Britt,-,-,4,the truth about filmmaking,2015
407,-,Alexandre Franco,-,-,-,última noite,2015
408,-,German Alcolea,-,-,-,+k-ras,2015
409,-,Ingrid Lobaina,-,-,-,urdimbre,2015
410,-,['Mithun Mohan Udyawar'],Ganesh Sapkal,-,-,kshitij,2015
411,-,Lorenzo Nera,Lorenzo Nera,-,-,the membrane,2015
412,-,Bejan Faramarzi,-,-,-,ethereal,2015
413,6.6,['Andreea Cristina Bortun'],['Andreea Cristina Bortun'],"A day in the life of a solitary woman in her thirties, as she has to part from her teenage lover.",15,blue spring,2015
414,,,,,,the horde: desolation,2015
415,-,Giulia Grandinetti,"['Veronica Baleani', 'Ylenia Giovanna', 'Cammisa Gabriele Falsetta']","A detective, two brothers and an unsolved case in a cottage that produces milk. Is it possible that the actions of a murderer conceal something more than a simple crime?",10,"66,11",2015
416,-,Bejan Faramarzi,-,Music video homage to American Beauty.,-,cirrus,2015
417,-,['Sara Avil Torres'],Juan Artacho,"Nano, obsessed with social networks and his inner world, loses the whole day that he least expects it.",3,no hay nadie nuevo cerca de ti,2015
418,-,Domenico Costanzo,-,-,31,ricominciare,2015
419,-,Niccolò Scavo,Niccolò Scavo,-,-,dietro un velo,2015
420,-,Péter Vadócz,Péter Vadócz,-,3,ciao bella,2015
421,-,Frederik Paludan,Frederik Paludan,"A son visits his mother after years apart, to see if their relationship can be salvaged.",7,besøg,2015
422,-,['Ci Ci Foster'],Jerry Jackson,A cheating husband and wife learn the consequences of their actions.,-,the cheater,2015
423,-,Rein Zobel,-,Young recruit Vilbe finds himself in a secluded forest with a distinct group of guys with different backgrounds. Their task is seemingly simple - survive!,22,näljanädal,2015
424,-,Edina Csüllög,-,-,16,liblikmees,2015
425,-,"['Nicolas Allisio', 'C Brayer', 'Nicolas Gombert']",['William Irish Jr'],"An adaptation of William Irish's novel following Cleve, released from prison.",3,valse dans les ténèbres,2015
426,-,['Abdullah Al Mulla'],['Abdullah Al Mulla'],-,-,yellow nights,2015
427,,,,,,cuddling a monster,2015
428,,,,,,new,2015
429,7.4,Jörn Threlfall,Jörn Threlfall,"Over presents a crime scene. During the course of 9 wide shots, we watch an intriguing story unfold. What's happened in this quiet neighbourhood? A murder, hit-and-run, an accident? The reality is profound, and deeply unexpected.",14,over,2015
430,-,"['R Barbe', 'Joseph Bouquin', 'Jos Darcy Hopkins']","['R Barbe', 'Joseph Bouquin', 'Jos Darcy Hopkins']",A lonely old man crying his past forgets to cherish the present and the living around him.,3,je suis là,2015
431,,,,,,under the bridge,2015
432,,,,,,the rabbit,2015
433,-,Tyler Mason,Tyler Mason,-,6,the pleasure pit,2015
434,8.8,Rudy Barros,Rudy Barros,-,26,o silêncio de lara,2015
435,-,Biser Jonev,"['Biser Jonev', 'Vladimir Marinov']",The morning of a futuristic couple.,13,home robot for lonely people,2015
436,,,,,,awake,2015
437,-,Graham Lee,"['Graham Lee', 'Ramona Young']",Aspiring actress Flo Ming lives in the shadow of 'It Girl' Yolanda Rose until she visits a mystical plastic surgeon that gives her the worst thing imaginable: everything she always wanted.,18,reflections,2015
438,-,Phillip Noel,Katherine Jenson,Emotional struggles and family loss takes its toll on two sibling's.,9,blood wine,2015
439,-,Erika Friman,"['Tuomas Aho', 'Erika Friman', 'Aki Parhamaa']",A mysterious driver shares paper origami's with strangers.,5,aja,2015
440,,,,,,la esperanza,2015
441,-,Francois le Pere,Francois le Pere,-,23,tekkies vir trevor,2015
442,-,Anton Vandenbogaerde,-,-,-,konata,2015
443,-,['David Gondry Schriqui'],"['Khalid Belfkih', 'David Gondry Schriqui']",-,-,erreur sur la personne,2015
444,6.5,['Victor Costa Lopes'],"['Victor Costa', 'Lopes Breno Lacerda']","At dawn, a boy, a city and unexpected encounters.",14,de terça pra quarta,2015
445,-,Victoria Glover,Victoria Glover,-,-,it was all a dream,2015
446,-,Ligia Smarandache,Vladimir Presnyakov,-,-,terorism,2015
447,-,['Lukasz Mateusz Kostka'],['Lukasz Mateusz Kostka'],-,31,ewangelisci,2015
448,-,Roane Borger,"['Roane Borger', 'John Ferguson']",Get ready to see a water movie spectacular. Lifeguards of the World.,1,life guards of the world,2015
449,-,['James David Singh'],['James David Singh'],"Jay loves Marissa. Marissa is in love with Jay and John, the young brother of Jay. Marissa has to make a decision. Who is the better lover ? Who is the right husband elect ? Who will win her heart ? Let's start a dirty fight for the love with showdown at Brighton Pier.",20,marissa - a brighton love story,2015
450,-,Anna Sijbrands,Anna Sijbrands,-,-,mirror mirror on the wall,2015
451,-,-,"['Francesco Frangipane', 'Enrico Ventrice']","Viola is the basketball team of Reggio Calabria, a Southern Italian city that has always been plagued by the Mafia, crime and degradation. Pietro Viola, a young cardiologist with a true passion for basketball and founder of an amateur team, dies in 1966. His twin brother, the jud... Leer todo",-,viola,2015
452,-,Beat Baumann,"['David Baumann', 'Peter Baumann']",-,-,eine andere welt,2015
453,-,Stacy Chu,Stacy Chu,"An American-born girl, Gina, travels back to visit her family in China for the holidays. Her grandmother, concerned for her granddaughter's future well-being, takes matter into her own hands.",-,blue cranes,2015
454,,,,,,inside,2015
455,-,Aaripaka Prabhakar,Aaripaka Prabhakar,"Family pressures, economical constraints, and health issues eventually leads to suicidal pact. A short film ""PRIYAMAINA AMMA NANNAKU"" is a story of a common man who wanted to become overnight rich, turns into a pathetic family death. There are many instances that the people are r... Leer todo",-,priyamaina amma nannaku,2015
456,,,,,,humanity,2015
457,-,Andie Ju,Andie Ju,Have you ever had a dream that you never want to wake up from?,9,sleep to dream,2015
458,-,['J J Koester'],"['William Greenawalt', 'J J', 'Koester Matthew Roberts']",-,-,tokyo gone,2015
459,-,Anastasia Tsang,-,-,-,while you lower your head,2015
460,-,Lou Dahlab,-,-,5,ritournelle,2015
461,-,Jordan Villarreal,Eric De'wayne,-,-,a trip to the wild side,2015
462,-,Aleksandra Panisko,Agata Rudniewska,Nine year old boy lives alone. His best friend is a homeless guy.,28,home-less,2015
463,8.0,Jenni Mason,Jenni Mason,"'I Am Me' tells the story of 24 year old Charlie, a young man with a learning disability and autism. Charlie loves gardening and books but hates shouting and graffiti. The story begins as Charlie is moving into his own flat. With Charlie's mum being ill and struggling with his ca... Leer todo",74,i am me,2015
464,-,Iteb Akaichi,Oubaed Lagilli,-,-,le sandwich,2015
465,-,Christoph Baumann,-,-,-,die polizistin,2015
466,-,Tarrell Childs,Tarrell Childs,A man and woman find themselves at a crossroads in their relationship. The man has a solution that the woman is adamantly against. He must convince her it is the best choice in their situation. Will she be convinced or will she choose another way?,-,okay,2015
467,-,Alexey Golenkov,-,-,-,slumberness,2015
468,-,['Robert Mc Farlane'],['Malcolm Mc Lennan'],"A lonely man by the name of Joe, is fired from his office job which promptly sets him onto a course of obscurity and isolation where even he doesn't know where he will go. Despite his pursuit for freedom he finds himself trapped wherever he goes as it is slowly revealed no matter... Leer todo",9,alienation,2015
469,6.3,['Pedro Maia Brito'],['Pedro Maia Brito'],"When an idealistic young woman joins a Pacifying Police Unit, she comes face to face with the instability of daily life in Rio de Janeiro's favelas.",4,intervenção,2015
470,-,Luden Viana,Luden Viana,-,-,entre casas,2015
471,-,['Simon M Hoffmann'],['Simon M Hoffmann'],-,22,natan,2015
472,-,Biren,Biren,A short film about two guys who target on young girls who are half their age and make them fall in love. Will the girls ever know their secret?,10,heart breakers,2015
473,7.2,['Faridul Ahasan Shourav'],['Faridul Ahasan Shourav'],"In Bangladesh, Accidents are frequent phenomena nowadays, and we fall victim of it regularly. that is why even death has become natural and meagre, in one sense a weapon of convenience. Social values and duties have got a synonym called fairy tales. Political turmoil and bureaucr... Leer todo",10,dead's circus,2015
474,-,Doug Hughes,"['Garrett Bailey', 'Parker Dillinger', 'Bethany Flannery']",-,-,a voice from infinity,2015
475,-,Igor Dropuljic,Igor Dropuljic,"Young girl tries to resist her old friends and bad habits. Her situation at home is also not the best. A beautiful and sunny day has dawned, Marina goes to a job interview and her hopelessness should finally come to an end.",-,prije podne,2015
476,-,['Tarsem Singh Sidhu'],['Tarsem Singh Sidhu'],-,-,brand new song,2015
477,-,['Kyung Sok Kim'],['Kyung Sok Kim'],A young rebellious painter's performance art leads him to the unexpected world.,28,the masterpiece,2015
478,-,['D A C'],['D A C'],-,-,finish your race,2015
479,-,Atakan Karagoz,Atakan Karagoz,A woman who is under the assumption that she catched the real love and she can not find any reason for breaking up in the middle of their relationship; on the other side circumstances are very different for the man. He is in search of just a simple fun from the beginning.,6,yanilgi,2015
480,-,Kelby Joseph,Kelby Joseph,"Mickey, a terrible street fighter is at the bottom of a long chain of verbal and emotional abuse from close family members. When he has the chance to express his emotions, we find out whether or not he is truly at the bottom of the chain, or the reason it continues.",18,mickey,2015
481,-,Tadeás Danek,Tadeás Danek,-,32,napisto!,2015
482,-,Elk Salvera,Elk Salvera,"Two twins can't have children, one day a woman with a magic potion promises them that when they took the liquid they would get pregnant, but they can go crazy.",4,ma mae loka,2015
483,-,Lin Yu,Lin Yu,-,-,el amor de sísifo,2015
484,-,Lin Yu,Lin Yu,-,-,salam festival,2015
485,6.3,Olivier Ringer,"['Olivier Ringer', 'Yves Ringer']",-,84,aves de paso,2015
486,-,['Ana Paula Goldar'],"['Ayel Bello', 'Ana Paula Goldar']",-,25,siesta,2015
487,-,Joseph Ghaleb,-,-,4,tonic of wildness,2015
488,-,Llamas Pablo,Llamas Pablo,-,-,la duda (the doubt),2015
489,-,Ernesto Rowe,Ernesto Rowe,-,15,zeitnot,2015
490,-,Madiano Marcheti,Madiano Marcheti,-,6,the coldest place in rio,2015
491,-,Vicky Khandpur,"['Vicky Khandpur', 'Neha Ved']",-,-,post rape,2015
492,-,Vicky Khandpur,Vicky Khandpur,"One night, when she was alone on the street side, she encountered a guy who tried to molest her. Then enters a movie buff saves a girl from a molester, using only movie dialogues. P.S - This is an 'eye-opener' movie. This film has won 4 awards - Best Film, Best Director (2), Best... Leer todo",-,post dark,2015
493,,,,,,alone?,2015
494,-,['Morvarid Reyes Talebzadeh'],-,-,-,n/aka,2015
495,-,-,-,Ver la información de la producción en IMDbPro,-,damson idris reel,2015
496,-,Alán González,Alán González,-,15,la profesora de inglés,2015
497,-,-,Yennengee,-,-,maraka,2015
498,-,Gabriela Napoles,Gabriela Napoles,-,-,noche umbral,2015
499,-,Julen Laburu,Julen Laburu,-,13,las pérdidas,2015
500,-,Raman Turhan,Raman Turhan,"The film deals with themes such as immigration, cultural and religious diversity. It promotes equality between peoples, countries, but especially emphasizes that all people have the same rights. That there shouldn't be men of first or second class. The message of the film is not ... Leer todo",-,no identity,2016
501,-,Karan Kashyap,-,-,-,hum kuchh keh na sake,2016
502,-,Meosha Bean,-,-,-,miss pepper 2016,2016
503,-,William Justice,William Justice,"IRS secretary, Jordan, and his roommate, Cory, receives an unexpected visit from Jordan's boss, Drew. Desperate, Drew asks his secretary to relieve him of a financial burden that he accrued from attempting to start his own private business.",-,trade off,2016
504,-,Rec Revan,-,-,4,unfriended,2016
505,-,Patrick Willems,"['Matt Torpey', 'Patrick Willems']","Chad views his account balance, sadly, for his last time.",2,the account balance,2016
506,-,Alexis Ostrander,Daniela Bailes,An isolated expatriate experiences a psychotic break after giving birth to a child fathered by her married lover.,9,bambina,2016
507,-,Joshua Gill,Joshua Gill,-,-,no phones in class,2016
508,-,Mico Saad,Mico Saad,-,-,wistful life,2016
509,3.7,"['Rich Mc', 'Kee Jodi Beth']","['Jodi Beth', 'Rich Mc Kee']",Random people are taken for no apparent reason.,47,snatched,2016
510,-,"['Katrine Majland', 'Gornitzka Frederikke Vard']","['Jarivan Ahmad', 'Katrine Majland Gornitzka']","When his friend is expelled from the football team, a determined young enthusiast defies odds to find him. Ignored by others, he unearths truths and takes matters into his own hands, revealing the power of friendship.",13,den dag min ven ikke kom til fodbold,2016
511,,,,,,crimson on the tobacco road,2016
512,-,Frank Sanders,Frank Sanders,-,-,"anyone, anywhere",2016
513,-,Dana Boulos,"['Dana Boulos', 'Jesy Odio']","After a young seductress' dream of attending a prestigious university is foiled by her paramour's betrayal, she schemes her way into the life of a handsome young man, and vengeance and murder are her only convictions.",-,crimson rose,2016
514,-,David Amutah,David Amutah,-,-,the song is over,2016
515,-,Jérémy Adonis,Jérémy Adonis,-,-,son of icarus,2016
516,-,Sarahgrace Lehmann,Sarahgrace Lehmann,"A young woman must choose between two lovers, and in doing so discovers that sometimes what we want is right in front of our eyes.",2,la lettre,2016
517,8.9,"['Inti Calfat', 'Dirk Verheye']","['Inti Calfat', 'Dirk Verheye']",A disfigured young man's obsession with a 'perfect' girl takes an unexpected turn as she welcomes his attention. But their happiness is brief before a more terrifying obsession takes hold.,4,"domino gold, wichita",2016
518,6.2,Anna Kuzminykh,Anna Kuzminykh,"Lena flees the city, runs from her problems in the hope of ""recovering."" At a random station, she meets grandfather Nikolai.",20,chay,2016
519,-,Witawit Rattanathitinun,-,-,-,her dreams,2016
520,-,"['Andrey Khomyakov', 'Daniil Lokshin', 'Zlata Perminova']",Nasty Bohemia,-,-,31st plastinka vr,2016
521,-,Vincenzo Lamagna,"['Vincenzo Lamagna', 'Gennaro Mastrogiovanni']","During a summer night, two friends talk about the old times, remembering an old struggle which occurred between them.",10,il mare della tranquillità,2016
522,,,,,,les choses simples,2016
523,-,Oleg Shirinkin,Nasty Bohemia,-,-,12 uslovnostey,2016
524,-,['Cameron B Smith'],['Cameron B Smith'],"Chris Spike, former owner and regional manager of multiple Cici's Pizza restaurants in the Brunswick County area, is in the midst of a financially life-altering deal when he is informed that something has happened with his autistic son on life support.",35,the chris spike story,2016
525,-,Benjamin Bakija,Benjamin Bakija,-,6,more mogucnosti,2016
526,-,Piernicola Arena,-,-,12,la parte mancante,2016
527,-,Peggy Anderson,Peggy Anderson,A man invents a cell phone that can read the minds of whomever he texts from the phone. He gets an unexpected surprise when he texts his brother.,8,roaming,2016
528,4.7,"['William David', 'Glenn I V']","['William David', 'Glenn I V']","A man, Subject, wakes up in a dark room, handcuffed to a table. He encounters the Researcher who refuses to answer any of his questions. All she wants to do is play a game... A Game of Chess.",10,a game of chess,2016
529,,,,,,tell me,2016
530,-,Jules Follet,"['Julles Follet', 'S Tixador']","A few days of the confrontational relationship of two brothers, Roman, wrecker, and Kylian, passionate about drag racing.",20,les alchimistes,2016
531,-,"['Felix Betancourt', 'Yadi Nieves']",Yadi Nieves,-,-,last round,2016
532,-,['Jack Mc Loughlin'],['Jack Mc Loughlin'],"After telling his parents he's dropping out of university, Billy goes to see his friend Eddie who has a few problems of his own.",5,dropouts and kids,2016
533,-,['Alexander Jariwala Waldemar'],Tobias Henley,"Eleven-year-old girl gets jealous when her father is enticed by an attractive woman in his favorite pub and puts on make-up like she has seen other women do, to get his attention back",10,make up,2016
534,-,Misia Pawlowska,-,-,8,frosty.warm,2016
535,-,['Hugo Will Boissonat'],['Hugo Will Boissonat'],She devours. She lives from men and fresh death. Will she find the Strangler?,7,calypso,2016
536,-,Marko Magdic,Marko Magdic,-,-,pijuni,2016
537,-,Ricardo Liut,Ricardo Liut,-,23,merk. sny. stoor.,2016
538,6.9,Alain Bourret,"['Alain Bourret', 'Yevgeni Zamyatin']","One thousand years after the One State's conquest of the entire world, the spaceship Integral is being built in order to invade and conquer extraterrestrial planets.",29,the glass fortress,2016
539,,,,,,arts,2016
540,-,Gleb Gorobchenko,Gleb Gorobchenko,-,9,even roses,2016
541,-,['Mohit Nirmala Nirmal'],"['Mohit Nirmala', 'Nirmal Shahnawaj Ansari']","The film 'NANAKI' is based on Social Awareness topic, The film revolves around a 15 year's old boy who had difficult times coping with his life while he is working as a labour. This film is based on real life stories and true events. The major character in this film, a 15 year ol... Leer todo",22,nanaki,2016
542,-,"['Barbara Nell', 'Beery Glenn', 'Conner Johnson']",['Barbara Nell Beery'],Dr. Joyce Hart needs her tea. Lilly Altman needs her therapy. An elevator upends it all. A short film about facing your worst fear.,14,tea & therapy,2016
543,,,,,,blues 72,2016
544,-,"['Pierre Gregory', 'Susan Gregory']","['Pierre Gregory', 'Susan Gregory']",-,27,human exposure,2016
545,,,,,,ghost,2016
546,-,['Mark Mc Auley'],['Eoin Mc Govern'],-,13,closing time,2016
547,-,"['Blake Bowen', 'Zade Dardari']","['Blake Bowen', 'Zade Dardari']","A struggling high school student meets with his psychiatrist to delve into life, relationships, and the tribulations of being in high school.",26,overkill,2016
548,-,Chris Razniak,"['Lauren Brems', 'Roberto Pino']",-,-,for julian,2016
549,-,Rajiv Menon,"['Feroz Ismail', 'Mahesh Murali', 'Yuvaraj Pandian']",-,-,we are vegans,2016
550,-,Denise Sganzerla,Denise Sganzerla,-,-,destino - canal mosaico,2016
551,,,,,,chip n' salsa,2016
552,-,Bass Hathaway,Bass Hathaway,The story of a young couple and their love for each other despite there being one large complication: they cannot be together.,5,bus stop,2016
553,6.4,Jon Kovel,Jon Kovel,There is no love (and blood lust) greater in the world than a mother's.,2,happy mother's day,2016
554,7.0,Michael Mando,Michael Mando,A debt collector (Michael Mando) has a nervous breakdown at work on the anniversary of his wife's suicide (Amber Goldfarb). He is pulled between reality and a hallucinative journey into his subconscious as he desperately searches for a way out of his misery.,11,wake up,2016
555,-,['Po Tsang Huang'],-,"Hong, Ah Yi, and Rocky are members of the boxing team, but Hong and Ah Yi give vent to their feelings of bitterness and boredom upon the weaker Rocky.",23,rocky's sightline,2016
556,-,['Chih Keng Chuang'],"['Yi Jian', 'Chen Chih', 'Keng Chuang']","Jessie is going to be 18, a grown-up. After Jessie's father left them, her mom wants to start a new life and ends the gas service store they own. Mom wants to erase anything about her husband. She even wants to throw away the motorcycle which helped them carrying the gas tank. To... Leer todo",30,7 seconds in a life time,2016
557,-,Laura Mielczarek,Laura Mielczarek,-,12,maja,2016
558,,,,,,les temps modernes,2016
559,-,Duda Gorter,Duda Gorter,"It is the Laura's history, a middle-aged woman, unsatisfied with her reality and marriage. She knows a new piano student and all the enthusiasm of his arrival enlightens her life.",20,fantasie impromptu - a prologue,2016
560,-,"['Sravan Gajabhinkar', 'Soumya Sukumar']",Sravan Gajabhinkar,-,27,mehboob 143,2016
561,-,['Jui Liang Hsu'],['Jui Liang Hsu'],"The fifty years funeral home was folding. To save his company, Chang, the funeral home's owner, decided to make a commercial video. Due to the lack of crew, Chang had to play the dead himself for the video. The commercial shooting got on; however, the fatal final stage cancer cam... Leer todo",29,my funeral,2016
562,4.3,Ali Askari,"['Ali Askari', 'Joe Mc', 'Kernan Adam', 'C Sherer']","Malcolm is thrust into depression after his wife Sarah tragically dies. When he meets someone new, Nya one year later, he finally allows himself to give over to new love. And that's when he starts seeing his deceased wife, speaking to him about how abandoned she feels, terrorizin... Leer todo",105,falling,2016
563,,,,,,one step,2016
564,-,Lyubomir Pechev,Lyubomir Pechev,-,25,credit,2016
565,-,Aris Koulaidis,Mike Savvidis,-,-,the cradle of icarus,2016
566,-,Igor Myakotin,-,"Van is an 86-year-old carpenter from Brooklyn who, held hostage by gentrification, dreams of sailing the world until he dies and swims with the fishes for eternity.",20,swan song,2016
567,-,Jason Delsignore,Maureen Delsignore,"As nature calls, two strangers have a possible life changing conversation.",8,chit chat,2016
568,-,Andrija Petkeviciute,Shawn Queirolo,-,-,bad coffee,2016
569,-,Vihaan Natarajan,-,-,-,vishala hrudayada kannadigaru,2016
570,-,['U V Eranna'],-,-,-,ee shruthi lo,2016
571,7.1,Adam Irving,"['Tchavdar Georgiev', 'Adam Irving']",How one man's love of transport led to a lifetime of incarceration.,86,off the rails,2016
572,-,Avinash Natarajan,-,-,-,naimisham,2016
573,-,Abhishek Amarnath,-,-,-,to my hero,2016
574,4.5,Marion Guerrero,Marion Guerrero,-,27,finir ma liste,2016
575,-,['Jackson A Abohasira'],Jackson Abohasira,-,-,just a cup of coffee,2016
576,-,Ben Goldman,"['Jake Arbit', 'Ben Goldman']",-,-,memories of a lifetime,2016
577,-,Nerijus Sirvys,Nerijus Sirvys,This short film is about a surprise a man is preparing for a girl. But this is not an ordinary man and not an ordinary girl. It's a desperate search for happiness. There will be a surprise.,-,staigmena,2016
578,-,Joep Lommerse,"['Joep Lommerse', 'Rutger Lommerse', 'Jan Rijthoven']","The Jewish Jacob Urbach is in hiding for the German invader. He has found his own way of living in an abandoned factory. After discovering some weird happenings, Jacob decides to leave the factory. He then finds himself in a changed world.",16,voor de vijand,2016
579,-,['Ricard L Befan'],['Ricard L Befan'],-,-,falling apart,2016
580,,,,,,between,2016
581,-,['Joseph M Teminsky'],['Joseph M Teminsky'],A young man struggles with his demons.,5,tremble,2016
582,-,"['Andrew Spach', 'Matthew Spach']",-,"Two oddball friends embark on a day-hike, followed by a mysterious extra companion. They each are faced with different insecurities when they get split up in the forest.",17,guys like us,2016
583,4.6,Miguel Ángel Vivas,"['Jaume Balaguer', 'Manu D', 'Miguel Vivas']",-,-,inside,2016
584,-,['Vincent De Marco'],"['Vincent De', 'Marco Sevin']",-,5,come home,2016
585,-,Igor Fernández,['Andrada Igor Fern'],-,-,"adiós, hermano",2016
586,,,,,,corazón,2016
587,-,Pauline Mabille,Pauline Mabille,-,-,right here or over there,2016
588,-,Sara Traba,Sara Traba,-,15,as vacas de wisconsin,2016
589,-,"['Cesar B', 'Solla Jr']","['Cesar B', 'Solla Jr']","Estranged sisters meet to deal with their past, present, and future.",-,the sister i keep,2016
590,-,['Sandeep Kumar Rana'],['Sandeep Kumar Rana'],-,-,auzaar,2016
591,-,Nathan Mathews,Nathan Mathews,A man ponders on what appears to be a simple life decision.,-,left or right,2016
592,-,Tania Quiroz,Tania Quiroz,"Following the recent split of Gloria, a young career driven marketing exec and Gregg, a free spirited band-photographer, their angsty 12-year-old daughter Charlie is mortified when Gregg abruptly moves out. Weeks of hardly any communication with her father, Charlie finds out that... Leer todo",13,the wow!,2016
593,-,Zahra Faraji,Zahra Faraji,-,8,the seahorse,2016
594,-,Sebastian Galvis,Sebastian Galvis,-,-,de barrio,2016
595,-,Ksenia Naughton,Ksenia Naughton,A young woman despaired for money gives up her aspirations to be a concert violinist and ends up selling it to a young man who plays it very well.,7,the secret of the violin,2016
596,-,Nori Mizukami,-,-,-,samurai two,2016
597,-,Mikayla Hirsch,"['Mikayla Hirsch', 'Hannah Keller']",Meg lives in a small town against the backdrop of the Great Depression. Can a town dance finally restore Meg's relationship with her estranged father?,-,"lead me, father",2016
598,-,Nilly Kessler,Nilly Kessler,"The lives of four girls in the complicated Israeli reality. Sarah, a Bedouin girl dreams of becoming a doctor. Yarden wants to take care of her animals, but a wave of terror urges her to move to the Netherlands. Orthodox Mevasseret promises to build a Zionist religious home -whil... Leer todo",-,living the dream,2016
599,-,Amin Pourbarghi,Amin Pourbarghi,-,14,a place to stay,2016
600,-,"['Ravikiran Chethan', 'S P']","['Ravikiran Chethan', 'S P', 'Kiran Kaverappa']",Two directors from different eras meet and have a strong argument about the quality and value of the movies being made. How will events unfold when they challenge each other on a subject they are most passionate about?,143,coma,2016
601,,,,,,the letter,2016
602,6.2,Oliver Rondon,-,Two young men meet in a park. Apparently they haven't seen each other in a long time. They talk about how much they miss each other and how much they mean to each other. It is obvious that the two are close friends. Or is it even love? But it is only at the end of their conversat... Leer todo,5,y yo a ti,2016
603,-,Oliver Rondon,-,-,3,en tus pupilas,2016
604,-,Grzegorz Paprzycki,Grzegorz Paprzycki,-,17,glód,2016
605,,,,,,the shadow,2016
606,3.5,-,-,"Events take place in a small village, remote from civilization. The village blacksmith Roman notices an unconscious girl in the river and, pulling her out of the water, brings her to his house. The girl does not come to her senses, and the blacksmith runs for help to the local so... Leer todo",-,vedma,2016
