,0,1,2,3,4,5,6
267,-,['Daniel Pront'],['Daniel Pront'],"When home is the canvas, relationships become the colours that define home.",10,the colours of home,2010
268,-,['Chan-Chia Chang'],-,"It's a love story between a camera and a camcorder. I use the characteristics of these two digital machines to simulate the relationship of lovers. It's about watching, memory, love and death.",5,pause replay,2010
269,-,['Hiroo Takaoka'],"['Norman England', 'Hiroo Takaoka']","Jay Park will soon welcome back his dead wife as the world's first human clone, while TV reporter Linda Martin discovers there's more to this grieving widower than meets the eye.",24,once more,2010
270,-,"['Michael Carsen', 'Beth Child']",['Graeme Simsion'],Drink it and it's gone; hold onto it and it fades away. Is this the last time that the old man will celebrate his birthday with a bottle of wine from his birth year?,4,the last bottle,2010
271,9.2,['Jadrien Steele'],['Jadrien Steele'],"In a rundown house in Brooklyn, a daughter discovers the hidden beauty in the troubled father she barely knew.",14,winter fugue,2010
272,6.3,['Christian Bahlo'],['Christian Bahlo'],-,12,verreckt,2010
273,-,['Christopher Costa'],['Christopher Costa'],"'When it Hit' revolves around five characters who have been brought together by an unknown disaster. Their reactions to the situation and how the laws of the world break down, and survival kicks in.",9,when it hit,2010
274,6.3,['Joshua Overbay'],['Thomas Brandon'],Body-swapping is in vogue.,21,transposition,2010
275,8.7,['Winsor Yuan'],['Winsor Yuan'],What happens when the lines of reality and imagination blur?,28,the butterflies,2010
276,-,['Kristin Ellingson'],['Kristin Ellingson'],"A couple with a new baby-- whose marriage has seen better days-- is asked by the mysterious, sexy new neighbors to feed their cat while they're away.",14,feeding baudelaire,2010
277,7.6,['Hans Montelius'],['Hans Montelius'],A woman plays with dolls because her boyfriend wants her to. But the game takes a serious turn.,11,leka med dockor,2010
278,-,['João Francisco'],['João Francisco'],A young man travels to New York City in search of the woman he fell in love with in Paris.,-,au revoir daniel,2010
279,6.8,"['Erin Marie Davis', 'Nathan Edmondson']","['Erin Marie Davis', 'Nathan Edmondson']","A man awakens to find himself alone and trapped in an unknown, deteriorating building and searches for a means of escape.",10,number 9,2010
280,-,['Samuel Feller'],['Samuel Feller'],"Motorcycling on a deserted road, Erica and Julien, a young couple. On their way, a gas station and three lonely individuals. This encounter leads them to seek a new harmony.",12,passagers,2010
281,-,['Derek Pueblo'],"['Derek Pueblo', 'Jordan Pueblo']",Who is the most OCD in your family?,8,obsessive compulsive,2010
282,-,['Matthew Marconi'],"['Harvey Jordan', 'Matthew Marconi']",Grief and remorse forge a collision course as a teenage girl's father and her accidental killer grapple with their demons.,25,sally,2010
283,4.2,['Alex Megaro'],['Alex Megaro'],A young child witnesses his neighbor having an affair and is bribed with a toy to stay quiet about the ordeal.,6,backyard,2010
284,-,['Efim Berson'],-,-,15,a qaurter to hour,2010
285,5.5,['Nathan Cabaniss'],['Nathan Cabaniss'],The story of a writer with relationship issues who finds it difficult to discern between reality and the fiction he creates.,16,galatea,2010
286,7.1,['Dave Snyder'],['Dave Snyder'],A film capturing the hopes and fears of two young gay men from opposite ends of the earth who form a fragile connection.,12,play name,2010
287,6.8,['Shelagh Carter'],"['Shelagh Carter', 'Celery Kovinsky']","An intruder attacks a woman in her own home and when her husband fails to act, she must face painful, but ultimately liberating truths about the marriage and herself.",15,one night,2010
288,8.2,['Gerard Uzcategui'],['Gerard Uzcategui'],The sentry box in a bank holds within its walls a man and his story. Inside that dark and reduced space reality is wasted away by the surge of time.,11,mar blindado,2010
289,-,['Joe Stramowski'],['Joe Stramowski'],"Pete, a despondent middle-man, caught up in an avalanche of economic downturn, encounters a homeless stranger who offers him the secret to life's contentment...But can Pete afford the price?",8,ten,2010
290,-,['Supakit Seksuwan'],['Supakit Seksuwan'],"The story of the bonds of a small family in a one rainy night through the mysterious light that appeared as a determinant of how to be nurtured, cultivation from parents or family members by using various media.",11,the invisible light that threaten our circle of life,2010
291,8.7,['Juan Cruz Pochat'],['Juan Cruz Pochat'],A man describes his life experiences through a list of numbers.,7,empirical,2010
292,8.0,['Diana Avila'],-,A story between two friends with a common love.,10,el buen amigo,2010
293,7.2,['Anja Marquardt'],['Anja Marquardt'],The story of photojournalist Simon Porter and the most torturous assignment of his life.,12,harrow island,2010
294,5.9,['Brian Rowe'],['Brian Rowe'],21-year-old Michael finds himself chained to his basement wall when his Mother discovers a life-altering secret about him.,8,kelly,2010
295,-,['Alexandre Prieur-Grenier'],['Maxime Duguay'],A modern ceremony celebrating a couple at its paroxysm.,5,la cérémonie,2010
296,-,['Tony Chu'],['Meg Packham'],"Though facing 'the dying of the light', one old gent is determined not to go out 'with a whimper'.",10,a difficult patient,2010
297,-,['Anastasia Cipolla'],['Anastasia Cipolla'],A short film on a last minute coming out and the social and family pressures involved. Set in the 2009 US debate on gay marriage.,-,just say yes,2010
298,7.0,"['Jonathan Mc', 'Devitt']","['Jonathan Mc', 'Devitt']",The story of a family trapped in a cabin battling zombies who have come to eat their brains. All in classic Broadway fashion!,19,opening night of the living dead,2010
299,8.2,['Shervin Kermani'],['Shervin Kermani'],"In his final moments, Joseph, an old reclusive painter, has a dream where he wanders through many memories.",15,sofia,2010
300,-,"['Jonathan Bentovim', 'Emily Harris']",-,Documentary following three mothers as they struggle to provide a normal life for their children against the shocking reality of how we treat asylum seekers in the UK.,24,out of sight out of mind,2010
301,7.5,['Darius Clark Monroe'],['Darius Clark Monroe'],"It's late, and Carl's just off from work. As usual, he takes the Brooklyn bound F Train home.",7,train,2010
302,5.6,['Noah Pink'],['Noah Pink'],A Zambian rapper puts it all on the line to get him and his friends to New York City.,42,zedcrew,2010
303,8.2,['Malachi Rempen'],['Malachi Rempen'],"An old Mexican man who lives out in the desert, alone, digging graves for the mob, comes face to face with an apparition that will change his apathy and set him on a path of redemption.",24,la niña del desierto,2010
304,-,"['Hamza Mohsin', 'Dan Balcaban']",['Hamza Mohsin'],"Gunther 'Gunn' Allcock, Richard 'The Ram' Raminov, Tony 'The Money' Miranda and John 'The Hammer' Hammond are The Blazing Guns. The self titled, greatest band you've never heard of. Join them on the road to their latest gig as they candidly discuss life, love and their creative process on the cusp of becoming music legends. Hear insights into what makes the band and t... Leer todo",15,the blazing guns,2010
305,6.8,['Tracey Walker'],['Tracey Walker'],"Echo is a story of lost love and the impact it has on those who are left behind. An old man, Albert visits the beach where he and his late wife Lily first became sweethearts and is lost in the loneliness of remembering the past. Whilst on his usual pilgrimage to Lily's grave he meets two teenagers, one of whom Albert underestimates.",10,echo,2010
306,6.8,['Christine T. Berg'],['Chris Mandia'],Private Barnes is a young Marine on his first tour in Iraq. His mission: Find the enemy that is implanting Improvised Explosive Devices on donkeys. ALL he wants: a confirmed kill.,13,get some,2010
307,-,['Kallie Linder'],-,-,-,socket,2010
308,6.6,['Amy Adrion'],['Amy Adrion'],"What happens when a bartender on a mission to find her cheating boyfriend gets stuck driving a drunk high-schooler home? Trans Am, emergency room, strip club, showdown, vomit, sunrise. Yeah.",18,shoegazer,2010
309,8.3,"['Lisa Ford', 'Zack Ford']","['Lisa Ford', 'Zack Ford']","Marian, a classics teacher with regrets about not living life to the fullest, is unaware that she is being tested by the gods as she tries to reach a difficult student.",13,the teacher,2010
310,8.4,['Patricia Chica'],['Sarah Beckett'],"A young woman is found in the middle of an empty Montreal street, lost and without any recollection of how she got there. She's brought in by police who proceed to interview her - does she remember who she is? Can anyone else remember?",12,day before yesterday,2010
311,6.6,['Alain Hain'],['Jason Mills'],"Jared is closeted. Sam is straight. They find a connection in each other that they've never had before, but where do they go from there? Over the course of three nights, six gay men sat down for interviews about their experiences, sexual and otherwise, with straight men. Those documentary interviews provide the narration for 'Curious Thing' as we watch Jared and Sam f... Leer todo",8,curious thing,2010
312,7.6,['Alana Jordan'],"['Meredith Reid', 'Alana Jordan', 'Michael Miller']",The lives of three individuals become intertwined after a serendipitous accident.,5,impact,2010
313,7.0,['John Darko'],"['John Darko', 'Jeremy Ian Thomas']","Raised in the streets of LA, five friends embark on a journey of self-discovery through a series of critical events.",9,5 ways to split apart the day,2010
314,7.6,['Richard Lehun'],['Anthony Lemke'],"Deals with the impending death of a young man's grandmother, and his emerging awareness of his own mortality upon meeting her when she was 20 years old.",11,one last dance,2010
315,-,['Brandon Roots'],['Brandon Roots'],"For Maria, a migrant farm worker, the greatest struggle may simply be to stay with the one she loves.",13,respiración,2010
316,-,['Pablo Paniagua'],['Pablo Paniagua'],"Nothing is like it used to be, and the anchor of this ship, it's transformed into a weapon of torture",8,uno,2010
317,-,['Daniel Linke'],['Daniel Linke'],A psychological thriller about a man and the search that plagues him to reveal the mysteries of the universe.,16,the call,2010
318,-,['Emily Haddad'],['Emily Haddad'],"A scientist who has just discovered the cure to a childhood disease makes a pilgrimage back to the farmhouse where she grew up. During her journey, a secret is revealed and a confession leads to reconciliation.",17,the egg timer,2010
319,8.9,['Eric Steele'],['Eric Steele'],"A young businessman from New York (Layne Edelman) visits a diner in Topeka while on a business trip through the Midwest. Layne quickly notices something 'unusual' about this diner as he eavesdrops on the townsfolk conversations. When he returns to his table to find his belongings stolen, Layne's 'small town experience' spins mercilessly out of control...",16,topeka,2010
320,7.3,['Amritpal Bindra'],['Amritpal Bindra'],"On the day of the big India Pakistan cricket match, a mischievous boy from the slums is forced to work at his father's tea shop. But when he abandons his post to watch the match, the shop gets looted. He learns that there is more to life than cricket.",22,dukandar,2010
321,-,['Joshua Ampuero'],['Joshua Ampuero'],"Upon hearing of the untimely death of their high school classmate, three friends embark on a journey in order to find the family of their friend and pay their final respects.",-,searching for shane,2010
322,-,['Mario Amadeu'],['Mario Amadeu'],"A film about a couple that have problems in their marriage which leads to cheating, which leads to Aids, which leads to suicide, which leads to a happy ending.",29,positive,2010
323,-,['Jacob Holmes-Brown'],['Jacob Holmes-Brown'],A teenage boy suspects a rogue policeman of murdering his father. He must fight for his family and his life as the truth about his father's death comes to light.,14,stormbreak,2010
324,-,['Christina Rubenstein'],['Christina Rubenstein'],"Manila, Philippines, 1986. A little girl is torn between opposing sides of a civil revolution. Amidst the chaos, she inadvertently sets off a devastating chain of events that tests her mother's love, and transforms her into a victim of social unrest.",16,unrest,2010
325,7.4,['Jason Bognacki'],"['Aline Bognacki', 'Jason Bognacki']","A thrilling tale of love and jealousy, takes a supernatural turn when a crime of passion and greed becomes an inescapable nightmare.",4,the white face,2010
326,-,"['Michael Chen', 'Michael Malenitza']",-,"After traveling in China for three months, Josh Bradley is anxious to return home and see his girlfriend, Jessica. He gets settled into a temporary housing facility and despite the hostel's empty occupancy and unfriendly manager, Josh is happy to be back in the United States. Things begin to go sour, however, when Josh gets the impression that Jessica is avoiding him.... Leer todo",29,possession,2010
327,8.2,['Karrie Cox'],['Karrie Cox'],Los Encinos is a human element story that explores tragedy and forgiveness as it parallels the lives of a struggling South Texas ranch family and a Mexican immigrant both hoping for a better future. The film chronicles the final fateful steps of their journeys as they converge.,25,los encinos,2010
328,7.6,['A.J. Carter'],"['A.J. Carter', 'Lukas William Martin']","Film description: This visually stunning short film set in the rural wheat belt of Western Australia, provides a candid insight into the life of Ronan, a 14 yr old boy who's been bullied his whole life at school. This accurate & controversial portrayal of life for someone who has fallen victim to bullying and the repercussions which exist, is told by director A.J. Car... Leer todo",16,ronan's escape,2010
329,7.4,['Harry Chaskin'],['Harry Chaskin'],A washed-up movie monster relives his halcyon days.,6,bygone behemoth,2010
330,-,['Deddy Mahendra Desta'],['Budi Jay Utomo'],"Dito, a cafe waitress who experienced a strange incident at night, was visited by a woman who had been in love with her but her feelings were unknown to her.",14,diburger bacem,2010
331,-,"['Elias Guerra', 'Breno Nina']","['Elias Guerra', 'Breno Nina']",-,17,a menor distância entre dois pontos,2010
332,7.9,['Steven Forrester'],['Steven Forrester'],Follows the story of schoolboy Toby Adams and his quest to find the father he never knew before it's too late in this touching and emotionally charged tale.,30,toby's odyssey,2010
333,-,['Emilie Rosas'],['Geneviève Simard'],"-It's never easy to find the right words to break bad news, let alone say it to your face. Francis found an unusual solution to overcome this problem.",6,les bons termes selon dewey,2010
334,7.4,['Robert G. Putka'],"['Gina Angel', 'Jonathan Koenig', 'Robert G. Putka']","A realistically humorous look at what happens when you put together a horny 18-year old virgin, a hooker, and a hotel room.",8,hooka face and the virgin boy,2010
335,7.9,['Isabel Cueva'],['Isabel Cueva'],A female American Soldier is held captive and is surprised by a prisoner that changes her life for ever.,17,in the name of freedom,2010
336,5.6,['Jonathan Skurnik'],"['Jonathan Skurnik', 'Donn Swaby', 'Leah Yananton']","About what happens when a woman's extreme neediness drives her partner to break up with her, followed by her stubborn and hilarious refusal to acknowledge the split.",7,atm,2010
337,-,['Christopher Wolfe'],['Robert Chomiak'],A short film about a young man -- who is confined to a wheelchair -- that must protect his family.,8,boxed in,2010
338,4.0,['Kangmin Kim'],-,Visit He visits a city. The city already forgot him. The city is still sinking in his dream. The flicking segments of real life and illusion. Only the lighthouse has his memory. But the memory will may be vanished.,7,visit,2010
339,8.2,['Richard Powell'],['Richard Powell'],"A day in the mind of Geoffrey Oswald Dodd, a seemingly kind, gentle and sane high school teacher. As we follow Geoffrey through the course of a typical school day we gain an eerie insight into the darkest corners of his soul and beyond. Beneath the carefully constructed veneer of Geoffrey Dodd lies something wretched, insidious and foul rotting him from the inside out... Leer todo",20,worm,2010
340,-,['Simon Foster'],['Simon Foster'],A man meets a woman on the internet and agrees to meet her in his lucid dreams.,17,dreamgirl,2010
341,-,['Giovanna Chesler'],['Giovanna Chesler'],An invitation to your ex-girlfriend's wedding. Presided over by your ex-husband. Till death do you part with your past?,17,bye bi love,2010
342,-,['Tati Barrantes'],['Tati Barrantes'],"Jesus and Cisco work together as cooks in a New York City restaurant pursuing their shared dream of owning their own business. Suddenly caught between personal success and family obligation, Jesus must choose: will he lead the life he's always imagined or return to his awaiting family?",12,tiempo al tiempo,2010
343,-,['Anna Holtzman'],-,"Two shy romantics meet online, but can't seem to connect in real life. They send each other flirtatious texts and emails while they unwittingly trace each other's steps throughout New York City, but it takes a dream to finally bring them face-to-face. The story is told through music, dance and text messages.",10,parallel play,2010
344,-,['Ramiro Hernandez'],['Ramiro Hernandez'],Fighter jets play chicken over the South China Sea with unexpected results.,10,phoenix down,2010
345,-,['Avi Glijansky'],"['Jo Bozarth', 'Erin Connarn', 'Avi Glijansky']",A Mexican woman and an American man deal with the barriers of language when they fall in love while working on the same Vineyard in 1960's California.,10,ofelia and joe,2010
346,-,['Sen Wong'],['Sen Wong'],Satay creates love.,6,satay satay,2010
347,8.5,['Peter Calloway'],['Peter Calloway'],The inside of one man's mind on a first date.,11,think tank,2010
348,-,['Ricky Townsend'],['Ricky Townsend'],A weathered cemetery worker who lives a complacent life meets a walking spirit with some valuable words - and some baggage.,-,the keeper and the ghost,2010
349,7.1,['Micah Gallo'],['Micah Gallo'],Nightmarish visions reveal a young female mental patient's mysterious past.,17,wick,2010
350,-,['Christopher Markowsky'],['Christopher Markowsky'],A Postman must decide between pursuing his dream or following the beaten path to retirement.,13,the lifer,2010
351,-,['Fabrizio Ancillai'],['Fabrizio Ancillai'],"The chaos of a neglected house, full of suffering: an empty psychotropic drugs packet, the deafening silence of a little son whose presence is desperately evident in a mother's eyes. Violence begats violence, a car's headlights light up the blood, the tyres squeal as the car brakes but not fast enough to avoid the crash; the cocktail of alcohol and drugs interrupt the... Leer todo",18,lacrime,2010
352,8.0,['Michael Pierro'],['Michael Pierro'],"Rachel is getting sick of George's bad mood. When she drags him to a New Year's Eve party, the tension that has been building between them for months comes to a head.",17,"hey, george",2010
353,7.7,['Mehdi Salmi'],['Mehdi Salmi'],"Dr. Mansseur is a psychotherapist like any other. One day, he receives a late and unexpected visit from Nora, one of his patients who suffers from a maniac-depressive psychosis. She is completely distressed and insists on seeing the doctor even though her appointment is in one week. In spite of this, Dr. Mansseur accepts to see her. The consultation starts out normall... Leer todo",16,cicatrices,2010
354,-,['Jonathan Talbert'],-,A woman confronts her ex-boyfriend for the first time after a terrible break-up. The film dramatizes the conflicting emotions one feels in confronting an ex-lover.,8,requited,2010
355,-,['Matthew Ragsdale'],['Matthew Ragsdale'],"A young man has been attending a weekly meeting consisting of cinema snobs and theater actors for the past month in order to make friends. He believes that a young woman, who attends the meetings, might be the one person he needs to impress in order to get out of his current state of loneliness.",3,empty days,2010
356,6.9,['Jason Jury'],['Jason Jury'],A Chinese drug trafficker's daughter must make a fatal decision between familial loyalty and romantic love.,11,cinder,2010
357,-,['Brian Scofield'],"['Brian Scofield', 'Brett Swanson']",A photographer turns the lens on his own past.,6,el pez,2010
358,6.6,['Óscar de Julián'],['Óscar de Julián'],Oscar de Julian discovered that there is another Oscar de Julian.,20,doppelganger,2010
359,8.1,['Steven M. Hirohama'],-,Michael Stanton shares his experiences of performing on tour for the Bud Light ads and his life after the campaign.,27,movin' on,2010
360,-,['Rosanne Ma'],"['Scarlett Lam', 'Rosanne Ma']",An old man disappears destroying the stability of five strangers whose lives had synchronized with his everyday existence.,22,metronome,2010
361,6.2,['Andrew Napier'],['Andrew Napier'],A 90-year-old triathlete and an 83-year-old high jumper work to overcome serious physical injuries in order to compete in their events despite doctor's orders.,39,mary & bill,2010
362,-,['Ramiro Bélanger'],['Ramiro Bélanger'],The tale of the Simard brother's co-dependent relationship: JR uses his obscene drawings as a creative catharsis for his intellectual incapacity while Arold tries to profit financially from this deviant talent.,15,raymond a peut-être la rage,2010
363,-,['Michael Wright'],['Michael Wright'],Two best friends discover on a camping trip in rural Massachusetts that the truth can be more damaging than a life-long lie.,15,unfamiliar faces,2010
364,10.0,['John Berardo'],['John Berardo'],A young man who is involved in an oedipal relationship must expose his mother at his father's birthday celebration in order to reveal the life she has led him to.,23,the wretch,2010
365,7.4,['Kiran Deol'],-,40% of the rebel army over the course of a ten year revolution in Nepal were women. Woman Rebel follows the incredible story of one such woman (codename 'Silu') from the jungles all the way to the halls of Parliament.,37,woman rebel,2010
366,8.6,['Jason Hawkins'],"['Michael De Palma', 'Jason Hawkins']",An undercover cop tries to rip off a drug dealer in order to pay the ransom for his wife.,15,yardbyrds,2010
367,8.2,['Steven Cohen'],['Steven Cohen'],A group of sitcom characters discover they are trapped in a television show and fight to overcome and escape their artificial and repetitious world.,9,broken records,2010
368,-,['Brad Bischoff'],['Brad Bischoff'],"Kasia, a 14-year-old Polish daughter, brings home a beautiful fish to cook for dinner. Theres' only one problem - nobody has the heart to kill it. Could you kill the fish?",11,fish food,2010
369,7.7,['Alexander Lyras'],['Alexander Lyras'],"Ex-lovers reunite only to learn they were never really disconnected. Some catastrophes are so devastating, they actually set things right.",13,elegy,2010
370,6.5,['Ivan Silvestrini'],"['Stefano Grasso', 'Ivan Silvestrini']","Sara and Matteo are 20 when they meet. She's a Spanish Erasmus student in Rome, he's an Italian guy who's studying Pharmacy to follow his father and run the family's chemist shop. They fall in love and go living together, just like a fable. But maybe it's imprudence, or maybe destiny, they end up facing an unwanted pregnancy, the birth of a child and the premature con... Leer todo",30,avevamo vent'anni,2010
371,7.3,['Jason Roberts'],-,"One cash register, two strangers, and about $3.50.",9,leader of the pack,2010
372,-,['Matthew Jenkin'],['Matthew Jenkin'],A man wakes on the side of the road in a city. In his hand is a red envelope addressed to Sally. His search for identity and self begins.,10,letters to sally,2010
373,6.0,['Jeremy Helal'],['Jeremy Helal'],"What starts out as a simple heist, ends up being much more.",16,headwound,2010
374,-,['Thomas Zinsli'],['Thomas Zinsli'],Can a terrorist have a change of heart?,5,bus 8,2010
375,8.2,['Paul Vicknair'],"['Jennifer Gaddy', 'Mary Harris']",The story of a girl who kills herself and what would have happened if she had chosen a different path.,22,pivot,2010
376,-,['Robert Beaucage'],['Robert Beaucage'],"A physicist obsessed with finding truth pushes himself to the edge of madness, and his wife makes a final attempt to bring him back.",8,resonance,2010
377,9.3,"['Nathan Affolter', 'Thomas Affolter']","['Heath Affolter', 'Jon Affolter', 'Nathan Affolter']",A lonely little girl grows a friend in the garden.,32,plant girl,2010
378,-,['Sharon Cheatwood'],['Sharon Cheatwood'],"Traffic, work, interruptions, and then a memory comes into play that changes everything..",3,shelly's day,2010
379,7.9,['Jordan Fuller Vera'],['Jordan Fuller Vera'],"After picking up his son Carlos from a Mexican orphanage, Miles and the boy head out on the road for the States. Struggling to connect and unable to speak each other's language, their new beginning is quickly wrecked as they become stranded in the desert overnight. Finding themselves blood-related strangers, they must now face the past and any possibility of a future ... Leer todo",26,my father's son,2010
380,-,['Manuel Figueroa'],['Manuel Figueroa'],A burned out barfly tries to convince his former call girl companion to join him for one last memorable night.,12,night window,2010
381,6.6,['Michael Creagh'],['Michael Creagh'],-,15,the crush,2010
382,-,['Fils Jean Luc Habyarimana'],-,-,21,saa-ipo,2010
383,8.2,['Joe Morford'],['Joe Morford'],Animated story of good deeds in a bad place.,7,the tutor,2010
384,8.4,['Francesco Saviano'],['Francesco Saviano'],"Two friends, Randall and Jerome, venture through the industrial landscape of Brooklyn to retrieve a broken down car. Making an unexpected stop, Randall, in debt to an unstable crime boss, draws Jerome into his life of corruption and deceit.",15,two birds,2010
385,5.7,['Anjuli Hinds'],['Anjuli Hinds'],"Amidst the turmoil and uncertainty of a militant regime, two young children of Zimbabwe are forced into a fight they hardly understand when they are pitted one against the other during a sudden farm invasion.",16,zimbabwe,2010
386,6.2,['L. Gabriel Gonda'],['L. Gabriel Gonda'],"In the Old West, a vampire-hunting gunslinger must confront his ex-lover, the leader of a coven of vampire prostitutes.",13,tex: vampire hunter,2010
387,-,['Matthew Wade'],['Jordan Carlman'],Within a make-shift laboratory we find the 'Tinkermen' as they monitor the very first nightmare of their greatest dream study subject - a robot.,8,tinkermen,2010
388,-,['Renier Moor'],['Renier Moor'],"Facing a foreclosure auction sale the next day, an elderly man plans to kill his wife of 30+ years and then himself.",18,the phleas,2010
389,-,['Brian Kowalchuk'],['Brian Kowalchuk'],"A dysfunctional love triangle results in the tragic, romantic suicide of an enigmatic young woman.",17,the cindy sequence,2010
390,6.6,['Morocco Omari'],['Ihuoma Ofordire'],"When love is the driving force, does the means justify the ends?",23,good intentions,2010
391,6.0,['Elliot London'],"['Elliot London', 'Gregory Phelan']","306 is a film that makes the viewer question: Is the closest person in your life normal? A family member, friend, or a lover? What is the norm that we are suppose to follow in life? What is perceived as normal on the outside is usually just a daily costume, which we as people like to dance around in to assimilate into society. The question is: Who is Eric Hays? Or mor... Leer todo",10,306,2010
392,8.1,['Flavio Alves'],"['Flavio Alves', 'João Silvério Trevisan']","A reclusive, elderly widow, living alone in the city, begins a mysterious friendship with a silent caller.",15,the secret friend,2010
393,-,['Prithi Gowda'],['Prithi Gowda'],A surreal tale of a young Indian women who tries to fix her computer but ends up fixing her life.,15,televisnu,2010
394,8.8,['Ryan Clausen'],"['Ryan Clausen', 'Joe Mc', 'Carthy']",A man catches his best friend with his girlfriend together at his secluded waterfront cabin where cries for help cannot be heard.,7,being human,2010
395,-,['Michael Erik Nikolla'],"['Clifford Molina', 'Michael Erik Nikolla']","When shy college student Craig gets a mysterious instant message from a girl he knew in high school he thinks he might have a date but when he goes to pick her up, he finds more than he bargained for.",14,call girls,2010
396,-,['Gaetano Crupi Jr.Richard Ruggiero'],['Gaetano Crupi Jr.'],"An old man takes his grandson on a wayward quest into the vaults of an opera house to steal a Wagnerian helmet for his retirement home's talent show and passes on his love for the stage, that magical space between reality and imagination.",24,a magic helmet,2010
397,8.9,['Jeremy Guy'],"['Jeremy Guy', 'Ian Weinreich']",A dark comedy about a man who pretends to have been a New York firefighter on 9/11 to pickup women.,12,american patriot,2010
398,-,['Frederick E.O. Toye'],['Sigrid B. Toye'],On the night of December 7th 1941 a little girl awakens to find her father taken by the FBI without explanation.,9,black & white,2010
399,-,"['Mark Dechiazza', 'Michael Dowling']",['Michael Dowling'],"Tells the tale of two brothers and a younger sister fighting about what to do with an unopened note from their older brother after his suspicious, accidental death.",28,speck's last,2010
400,-,['Benjamin Feuer'],['Stephanie Sellars'],A lesbian teen tries to earn the love of her straight best friend by buying her the perfect gift.,13,peasants,2010
401,-,"['Céline Zen', 'Franchin Don']",-,-,13,epier elle,2010
402,8.1,['Ken J. Adachi'],"['Ken J. Adachi', 'David Saint']",High school is tough. Freshman Miles Dufort will risk everything to take a perfect school picture and give himself a chance to survive the next four years.,17,picture day,2010
403,9.0,['Christina Parisi'],['Christina Parisi'],"Twenty-something Grace Giamanni is her own worst enemy and suffers because of it, but when she starts to see that causality is the rhythm of life, her thoughts lead her in a new direction.",19,rhythm of causality,2010
404,-,['Thomas Ko'],-,An aspiring actor's best friend is a plant.,21,the gift,2010
405,6.8,['Travis Johns'],['Travis Johns'],"After serving 10 years in prison for murder, Cora returns home to her husband and daughter with the hope of leading a quiet, normal life. But in their small, Southern town, her violent past will never be forgotten...or forgiven.",11,three thousand six hundred and fifty days,2010
406,7.8,['John Patton Ford'],['John Patton Ford'],"Norm hates his gig as a security guard. He wanted a life of action, not a life of busting vandals at the mall. But when his six-year-old kid shows up for visitation and mistakes Dad for a policeman, Norm plays along. He quickly finds himself taking wild risks to maintain the guise of a street hardened five-o. When charade spins out of control, Norm must choose whether... Leer todo",18,patrol,2010
407,6.7,['Manja L. Lyssy'],['Manja L. Lyssy'],"In a remote Hasidic village, a young girl possessed by the spirit of Lilith seduces a newlywed who awaits the circumcision of his firstborn.",22,daughter of lilith,2010
408,8.3,"['Jacob La', 'Mendola']","['Jacob La', 'Mendola', 'Adam Newport-Berra']",A man and his backyard.,16,stoney,2010
409,-,['Christine Deitner'],['Christine Deitner'],A couple mourning a recent loss begins to face one another five minutes before unwitting friends arrive for a regular Sunday gathering.,7,the space between,2010
410,-,['Shane D. Rymer'],"['Raymond Philip', 'Shane D. Rymer']","Connected via an online message board, a Japanese woman and an American man take a short trip from Tokyo to the Chiba coast to carry out plans to end their lives together.",14,the car horns of chiba,2010
411,-,['Irena Joannides'],['Irena Joannides'],"Traveling alone at night, a young artist unwittingly tunes into a frequency on his car radio that leads him into a strange, droll and terrifying journey.",30,frequency,2010
412,-,['Anton Kozikowski'],"['Anton Kozikowski', 'Cyd Schulte']",A young actress's ambitious plan to be discovered by a Director backfires and turns into a deadly game of survival.,20,wild horses,2010
413,9.5,['Mauro Mueller'],['Ephrem Kossaify'],"A drama set in a small rural town in Lebanon about Yvette who is past 30, unmarried, devoutly religious and still living with her parents. Today, she is preparing to go to a retreat. It's a dream come true for her. However, as the bus approaches, a fight breaks out between her parents. She tries to intercede, but her father's rage is overwhelming. Is she able to calm ... Leer todo",12,ge.hen'nah,2010
414,7.4,['Jeff Sousa'],['Jeff Sousa'],"In the pressure-cooker of opening night, a Japanese playwright struggles with his aging, arrogant actor father for control of the play and their relationship.",19,the hirosaki players,2010
415,8.3,['David Epstein'],['David Epstein'],War comes home.,14,withdrawal,2010
416,7.4,['Erick Fefferman'],['Erick Fefferman'],A team of technological pioneers awaken a terrifying force when their science violates the natural order.,15,typea,2010
417,-,['Chris Hall'],['Chris Hall'],"1813, Western New York. A young settler on the war-torn Niagara Frontier witnesses a war crime deep in the wilderness and must decide whether he will put his life at risk and help an unlikely friend.",23,flint creek,2010
418,7.0,['Alex Sava'],['Alex Sava'],We've all heard and applauded to presidential speeches. But who writes them... And why?,6,the speech,2010
419,-,['A.D. Massi'],['A.D. Massi'],"The air ain't all that's cold in the Sierra Nevada, especially just outside of 19th Century Virginia City, Nevada. For this is where the lives of a Native American couple collide with a ruthless gang. They seek revenge upon two brothers who interrupted their train robbery and escaped with the cash. The head outlaw leads his men into the snowy wilderness to finish off ... Leer todo",28,the sierra,2010
420,-,['James E. Newman'],-,A conversation with a suburban housewife reveals her 'secret obsession'. Donna films herself with a handycam while she explains that she is too 'shy' to be in this film.,5,12 shoes: webcam story,2010
421,9.2,['Brent Huff'],['Zac Titus'],Helpless is a state of mind.,10,helpless,2010
422,-,['Stacey Dodge'],['Stacey Dodge'],A musical love story set in an alternate cold-war era resistance movement.,6,the lost dream,2010
